Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-09,42.519946485262984,43.0234918964099,42.37925105340021,42.8161506652832,14372400,0.0,0.0
2015-02-10,43.26045241297321,43.4752002938206,42.98646539333375,43.29007339477539,16367300,0.0,0.0
2015-02-11,42.99385989273685,43.43816319487361,42.830947363708,43.22341537475586,13061900,0.0,0.0
2015-02-12,43.638109471307594,44.215704447417814,43.35671581572042,44.11203384399414,23211300,0.0,0.0
2015-02-13,44.030571235132236,44.59335846542815,43.94171113422666,44.18607711791992,16479100,0.0,0.0
2015-02-17,43.956519818001425,44.534114687402436,43.926898843977895,44.504493713378906,15308800,0.0,0.0
2015-02-18,44.50449834316898,44.50449834316898,43.77880135296784,43.96392822265625,14278100,0.0,0.0
2015-02-19,43.80102087715007,44.04538688950876,43.54184155062248,43.860260009765625,11256500,0.0,0.0
2015-02-20,43.66031468779274,44.34898678097822,43.20860473153006,44.28234100341797,15379000,0.0,0.0
2015-02-23,44.060208297259216,44.082422624393395,43.54185234056421,43.94913101196289,16814000,0.0,0.0
2015-02-24,44.6155583733358,45.35606556625424,44.48967350644884,45.03764724731445,22937700,0.0,0.0
2015-02-25,44.99323404716323,45.37089445061716,44.98583021514793,45.274627685546875,18307900,0.0,0.0
2015-02-26,45.19316348398544,45.689304886361235,45.104303391325374,45.60044479370117,15444800,0.0,0.0
2015-02-27,45.26722528053239,45.852224071787035,45.26722528053239,45.378299713134766,15225900,0.0,0.0
2015-03-02,45.37829618976981,45.785577552124785,45.19316932499456,45.741146087646484,13047300,0.0,0.0
2015-03-03,45.652285734651414,45.90405838236581,45.54120848646703,45.88924789428711,13706900,0.0,0.0
2015-03-04,45.64487111467224,46.03733909344387,45.430123312215166,46.007720947265625,16625500,0.0,0.0
2015-03-05,46.05956675512824,46.08178107603899,45.615260563229846,45.91146469116211,10931300,0.0,0.0
2015-03-06,46.02994916888715,46.555708851133886,45.022858449488695,45.08950424194336,22719200,0.0,0.0
2015-03-09,45.05248289661244,45.63748458375642,45.022861914394745,45.54121780395508,13001500,0.0,0.0
2015-03-10,44.99322702294675,45.178353867358624,44.400821685791016,44.400821685791016,16357700,0.0,0.0
2015-03-11,44.526713285062016,44.91177749393697,44.400825551001105,44.60816955566406,13015600,0.0,0.0
2015-03-12,44.9117752488722,45.50418060798504,44.9117752488722,45.44493865966797,18159600,0.0,0.0
2015-03-13,45.46715977580475,45.807792533959116,44.74886662615644,45.170955657958984,16506200,0.0,0.0
2015-03-16,45.54121942398255,45.852231273894894,45.35609251575497,45.80039596557617,15182900,0.0,0.0
2015-03-17,45.42273184857384,45.65969403138226,45.111717218130266,45.6226692199707,11718300,0.0,0.0
2015-03-18,45.459758077384265,45.948492947766496,45.23760637717636,45.726341247558594,15697900,0.0,0.0
2015-03-19,45.59304827371394,45.65229023186468,44.993236159091886,45.319061279296875,11523800,0.0,0.0
2015-03-20,45.407922774829494,45.985517760332456,45.282037847142796,45.726341247558594,18368300,0.0,0.0
2015-03-23,45.726337708401395,45.97070653708475,45.259817196704375,45.274627685546875,15112900,0.0,0.0
2015-03-24,45.1487442476211,45.3486816163311,44.76367999952911,44.77108383178711,12128700,0.0,0.0
2015-03-25,44.82292442360182,44.90438071211615,44.12684829188253,44.141658782958984,14950900,0.0,0.0
2015-03-26,44.030578901023986,44.274947752074475,43.59367932702246,44.089820861816406,14039600,0.0,0.0
2015-03-27,44.05279273207452,44.26753776174888,43.68994281156965,44.09722137451172,11755800,0.0,0.0
2015-03-30,45.082095405202935,45.51158826738273,44.8821580500322,45.141334533691406,20656500,0.0,0.0
2015-03-31,44.963625453109294,45.12653521538595,44.74147089805588,44.859954833984375,17346700,0.0,0.0
2015-04-01,45.031384809058686,45.15065338572487,44.524492647330604,44.6884880065918,18100600,0.4,0.0
2015-04-02,44.777955618590035,45.247577060425314,44.72577577434036,45.113399505615234,12697800,0.0,0.0
2015-04-06,44.66611866852803,45.28482630227088,44.46485527620772,45.076107025146484,12025200,0.0,0.0
2015-04-07,45.58300224730175,45.84390136151784,45.359371185302734,45.359371185302734,11505500,0.0,0.0
2015-04-08,45.5159206997253,45.88863540391817,45.42646712333599,45.50846481323242,11734000,0.0,0.0
2015-04-09,45.672465807888344,45.903549976588366,45.34447785156807,45.82155227661133,11728500,0.0,0.0
2015-04-10,45.732090417153096,46.05262527167306,45.620277718526566,45.99299240112305,9869700,0.0,0.0
2015-04-13,45.94826398497968,46.41788526459052,45.843904332529995,46.268798828125,15468700,0.0,0.0
2015-04-14,46.932238972018375,47.41676926725863,46.76824642147786,46.99187469482422,33775400,0.0,0.0
2015-04-15,47.02169561809051,48.06529808644572,46.96951293544358,47.86402893066406,28732200,0.0,0.0
2015-04-16,47.767130899448624,47.908758658441315,47.45404898375866,47.56586456298828,16640500,0.0,0.0
2015-04-17,47.148406990560204,47.26022253192532,46.58188192849238,46.84278106689453,20221200,0.0,0.0
2015-04-20,47.1260441358233,47.34967237077181,47.066408423257144,47.140953063964844,12755300,0.0,0.0
2015-04-21,47.2080503557722,47.40931381311065,46.313534410629245,46.44771194458008,14985100,0.0,0.0
2015-04-22,46.70114411324903,47.07385874194667,46.238975926281356,46.91731643676758,14484700,0.0,0.0
2015-04-23,46.80552379257173,47.11860284979062,46.66389035313523,46.8129768371582,12851300,0.0,0.0
2015-04-24,46.68624039368927,46.84277987273993,46.4700652024742,46.663875579833984,9597500,0.0,0.0
2015-04-27,46.738417256408574,47.07386100709506,46.447700287009305,46.470062255859375,11146400,0.0,0.0
2015-04-28,46.58189007402419,46.79806246496376,46.04517993135966,46.78315353393555,12307800,0.0,0.0
2015-04-29,46.63407246577564,47.6254922629726,46.559527806550456,47.40931701660156,17601200,0.0,0.0
2015-04-30,47.394404750414715,47.618033011764,46.902418594423615,47.15586471557617,16840900,0.0,0.0
2015-05-01,47.48385970378101,47.610581353818965,47.20805158507237,47.416770935058594,11640100,0.0,0.0
2015-05-04,47.46893922769681,48.35600193657265,47.439121372497056,48.24418640136719,14972500,0.0,0.0
2015-05-05,48.08765106841528,48.691447048481585,47.92365569428002,48.005653381347656,17692400,0.0,0.0
2015-05-06,48.10255476302986,48.5050872921266,47.27512773441564,47.64784240722656,18087900,0.0,0.0
2015-05-07,47.46148108143825,48.15473054208235,47.14840214751487,48.0801887512207,15039900,0.0,0.0
2015-05-08,48.430551648219264,48.937443895131004,48.15474070791388,48.818172454833984,16802600,0.0,0.0
2015-05-11,48.64672144102866,48.92998254936867,48.51254392925188,48.78834915161133,13798800,0.0,0.0
2015-05-12,48.68400157761215,48.85545287466304,48.27401874173788,48.721275329589844,12762200,0.0,0.0
2015-05-13,48.76598859506447,48.92252808214793,48.49763356372859,48.84053039550781,11874100,0.0,0.0
2015-05-14,49.071615594567945,49.33251473026649,48.9821620249679,49.23561096191406,11855500,0.0,0.0
2015-05-15,49.29525938504104,49.317627051169744,48.78091680761575,49.10890197753906,11152100,0.0,0.0
2015-05-18,49.04925481932244,49.600870960696106,49.04925481932244,49.511417388916016,10510900,0.0,0.0
2015-05-19,49.77231813144861,50.08540279915908,49.62323452752929,49.95122528076172,14282700,0.0,0.0
2015-05-20,49.90649556639479,49.96613128273277,49.49651281271475,49.556148529052734,12446000,0.0,0.0
2015-05-21,49.302705955056496,49.70523856163938,49.20580216885486,49.68287658691406,12934500,0.0,0.0
2015-05-22,49.6679641847129,49.817053492957314,49.43688286590356,49.54869842529297,9296900,0.0,0.0
2015-05-26,49.34742883163104,49.41452044152403,48.68399705571708,48.9970817565918,15571300,0.0,0.0
2015-05-27,49.16107191103309,49.68287595912514,49.064168126055925,49.54869842529297,10963700,0.0,0.0
2015-05-28,49.46669116230185,49.49650901818492,49.00452292687588,49.34741973876953,11797400,0.0,0.0
2015-05-29,49.332520446890676,49.36233830687931,48.72126853506202,49.03434753417969,14310700,0.0,0.0
2015-06-01,49.19089635659052,49.69033849708717,49.17599026735879,49.25798797607422,11899300,0.0,0.0
2015-06-02,49.071621479991656,49.48906014717499,48.88526411968834,49.21324920654297,12784200,0.0,0.0
